    ,code    ,time_key            ,open ,close,high ,low  ,pe_ratio,turnover_rate,volume ,turnover          ,change_rate         ,last_close,%k                ,%d                ,%j
1515,HK.00700,2021-02-04  13:05:00,717.0,718.0,719.0,710.5,0.0     ,0.0          ,954000 ,682537400.0       ,0.209351011863224   ,716.5     ,23.394809614152425,22.21181779103647 ,25.76079326038434
1516,HK.00700,2021-02-04  13:10:00,718.0,720.0,720.5,717.5,0.0     ,0.0          ,428700 ,308278500.0       ,0.2785515320334262  ,718.0     ,33.9254175554419  ,25.140217732137828,51.49581720205006
1517,HK.00700,2021-02-04  13:15:00,720.0,722.0,725.0,720.0,0.0     ,0.0          ,595200 ,430100200.0       ,0.2777777777777778  ,720.0     ,45.27164937347798 ,30.173075642472867,75.4687968354882
1518,HK.00700,2021-02-04  13:20:00,722.0,724.0,724.0,719.5,0.0     ,0.0          ,365700 ,263825800.0       ,0.2770083102493075  ,722.0     ,57.229599099074   ,36.93720650662315 ,97.81438428397571
1519,HK.00700,2021-02-04  13:25:00,724.0,724.5,725.0,721.0,0.0     ,0.0          ,489400 ,353977350.0       ,0.06906077348066299 ,724.0     ,67.06013035878826 ,44.46793746966443 ,112.24451613703592
1520,HK.00700,2021-02-04  13:30:00,725.0,725.0,726.0,723.0,0.0     ,0.0          ,408900 ,296302200.0       ,0.06901311249137336 ,724.5     ,73.68219454328474 ,51.77150173806951 ,117.50358015371519
1521,HK.00700,2021-02-04  13:35:00,725.0,726.5,727.0,724.5,0.0     ,0.0          ,401500 ,291455200.0       ,0.20689655172413793 ,725.0     ,79.5040701498878  ,58.70464384102408 ,121.10292276761521
1522,HK.00700,2021-02-04  13:40:00,727.0,725.5,727.0,724.0,0.0     ,0.0          ,273500 ,198498450.0       ,-0.13764624913971094,726.5     ,82.35532533968858 ,64.6173142156902  ,117.83134758768531
1523,HK.00700,2021-02-04  13:45:00,726.0,727.5,728.0,725.5,0.0     ,0.0          ,269300 ,195779400.0       ,0.27567195037904896 ,725.5     ,86.05220829048072 ,69.97603773438783 ,118.20454940266649
1524,HK.00700,2021-02-04  13:50:00,727.0,728.0,728.5,726.5,0.0     ,0.0          ,325200 ,236579950.0       ,0.06872852233676977 ,727.5     ,88.4027925814969  ,74.5827264461651  ,116.0429248521605
1525,HK.00700,2021-02-04  13:55:00,728.0,730.0,730.0,727.0,0.0     ,0.0          ,254200 ,185172450.0       ,0.27472527472527475 ,728.0     ,91.30209443612267 ,78.76256844365449 ,116.38114642105904
1526,HK.00700,2021-02-04  14:00:00,730.0,728.0,732.0,728.0,0.0     ,0.0          ,409800 ,299279900.0       ,-0.273972602739726  ,730.0     ,85.476570827092   ,80.44106903951386 ,95.54757440224827
1527,HK.00700,2021-02-04  14:05:00,728.0,729.0,729.0,728.0,0.0     ,0.0          ,148900 ,108502100.0       ,0.13736263736263737 ,728.0     ,82.28924630213719 ,80.9031133551697  ,85.06151219607216
1528,HK.00700,2021-02-04  14:10:00,728.5,729.5,729.5,728.5,0.0     ,0.0          ,169100 ,123285700.0       ,0.06858710562414266 ,729.0     ,79.77249028215844 ,80.62045758691687 ,78.07655567264158
1529,HK.00700,2021-02-04  14:15:00,729.5,732.0,732.0,729.0,0.0     ,0.0          ,289000 ,211090250.0       ,0.3427004797806717  ,729.5     ,84.82936771161883 ,81.67268511809236 ,91.14273289867177
1530,HK.00700,2021-02-04  14:20:00,732.0,735.0,735.0,731.5,0.0     ,0.0          ,309200 ,226738700.0       ,0.4098360655737705  ,732.0     ,88.62202578371411 ,83.41002028449779 ,99.04603678214676
1531,HK.00700,2021-02-04  14:25:00,735.0,728.0,735.0,728.0,0.0     ,0.0          ,446300 ,327647550.0       ,-0.9523809523809523 ,735.0     ,73.04546670620662 ,80.818881889925   ,57.49863633876987
1532,HK.00700,2021-02-04  14:30:00,728.5,733.0,734.0,728.5,0.0     ,0.0          ,236600 ,173164300.0       ,0.6868131868131868  ,728.0     ,73.9017470884785  ,79.08959818956336 ,63.526044886308796
1533,HK.00700,2021-02-04  14:35:00,733.5,733.0,734.0,731.0,0.0     ,0.0          ,281300 ,206135250.0       ,0.0                 ,733.0     ,74.17631031635888 ,77.86127622126224 ,66.80637850655216
1534,HK.00700,2021-02-04  14:40:00,733.5,735.0,735.5,733.0,0.0     ,0.0          ,274900 ,201837450.0       ,0.2728512960436562  ,733.0     ,78.96556607060249 ,78.13734868359731 ,80.62200084461284
1535,HK.00700,2021-02-04  14:45:00,735.0,732.5,735.5,730.5,0.0     ,0.0          ,280700 ,205927850.0       ,-0.3401360544217687 ,735.0     ,74.22417455295187 ,77.15905515093594 ,68.35441335698371
1536,HK.00700,2021-02-04  14:50:00,733.0,735.5,735.5,732.5,0.0     ,0.0          ,125500 ,92178950.0        ,0.40955631399317405 ,732.5     ,80.6681309147139  ,78.03632409188043 ,85.93174456038082
1537,HK.00700,2021-02-04  14:55:00,735.5,737.0,737.0,735.0,0.0     ,0.0          ,299400 ,220391200.0       ,0.20394289598912305 ,735.5     ,85.50109818603542 ,79.90251761541917 ,96.69825932726795
1538,HK.00700,2021-02-04  15:00:00,736.5,739.0,739.0,736.5,0.0     ,0.0          ,259300 ,191360650.0       ,0.27137042062415195 ,737.0     ,89.12582363952656 ,82.20834412144602 ,102.96078267568762
1539,HK.00700,2021-02-04  15:05:00,739.0,736.5,739.0,736.0,0.0     ,0.0          ,316600 ,233526250.0       ,-0.3382949932341001 ,739.0     ,86.16254954782673 ,83.19689547804118 ,92.09385768739779
1540,HK.00700,2021-02-04  15:10:00,736.0,736.0,739.0,735.5,0.0     ,0.0          ,399700 ,294842750.0       ,-0.06788866259334692,736.5     ,82.4790550180129  ,83.01743536303411 ,81.40229432797048
1541,HK.00700,2021-02-04  15:15:00,736.0,739.0,739.5,736.0,0.0     ,0.0          ,231900 ,171235650.0       ,0.4076086956521739  ,736.0     ,85.47040237462078 ,83.63067711593077 ,89.14985289200078
1542,HK.00700,2021-02-04  15:20:00,739.5,742.0,742.5,739.0,0.0     ,0.0          ,559500 ,414523200.0       ,0.4059539918809202  ,739.0     ,88.06113511429892 ,84.7382916155228  ,94.70682211185118
1543,HK.00700,2021-02-04  15:25:00,741.5,738.5,742.0,738.5,0.0     ,0.0          ,329500 ,243917700.0       ,-0.4716981132075472 ,742.0     ,82.71251800239084 ,84.2318482122398  ,79.67385758269293
1544,HK.00700,2021-02-04  15:30:00,738.5,735.5,739.0,735.0,0.0     ,0.0          ,261000 ,192552450.0       ,-0.4062288422477996 ,738.5     ,69.53438850179312 ,80.55748328462812 ,47.488198936123126
1545,HK.00700,2021-02-04  15:35:00,735.5,735.0,737.0,734.5,0.0     ,0.0          ,287800 ,211710300.0       ,-0.06798096532970768,735.5     ,53.713291376344834,73.84643530755729 ,13.447003513919924
1546,HK.00700,2021-02-04  15:40:00,735.5,737.5,738.0,734.5,0.0     ,0.0          ,302600 ,222654250.0       ,0.3401360544217687  ,735.0     ,49.65996853225863 ,67.79981861373263 ,13.380268369310642
1547,HK.00700,2021-02-04  15:45:00,737.5,739.0,739.0,737.5,0.0     ,0.0          ,266100 ,196505200.0       ,0.2033898305084746  ,737.5     ,51.30747639919397 ,63.67673306009796 ,26.568963077386
1548,HK.00700,2021-02-04  15:50:00,738.5,736.0,739.0,736.0,0.0     ,0.0          ,374700 ,276385350.0       ,-0.4059539918809202 ,739.0     ,43.16810729939547 ,58.54957661992234 ,12.405168658341736
1549,HK.00700,2021-02-04  15:55:00,736.0,734.5,736.5,734.5,0.0     ,0.0          ,268200 ,197365950.0       ,-0.20380434782608695,736.0     ,32.376080474546605,52.00620258357841 ,-6.884163743516993
1550,HK.00700,2021-02-04  16:00:00,735.0,735.5,736.5,732.5,0.0     ,0.0          ,1376800,1012362450.0      ,0.13614703880190607 ,734.5     ,31.78206035590995 ,46.95016702666129 ,1.4458470144072777
1551,HK.00700,2021-02-05  09:35:00,748.0,745.0,750.0,744.0,0.0     ,0.0          ,1827400,1367408400.0      ,1.2916383412644459  ,735.5     ,41.69368812407532 ,45.6360473010148  ,33.80896977019637
1552,HK.00700,2021-02-05  09:40:00,745.0,743.5,745.0,740.5,0.0     ,0.0          ,488100 ,362407950.0       ,-0.20134228187919462,745.0     ,46.9845518073422  ,45.97317342759665 ,49.0073085668333
1553,HK.00700,2021-02-05  09:45:00,743.5,746.0,747.0,743.0,0.0     ,0.0          ,457900 ,341101300.0       ,0.3362474781439139  ,743.5     ,54.52412814122094 ,48.11091210600273 ,67.35056021165735
1554,HK.00700,2021-02-05  09:50:00,746.5,747.5,748.0,744.0,0.0     ,0.0          ,367400 ,273990450.0       ,0.20107238605898123 ,746.0     ,62.32166753448713 ,51.66360096312383 ,83.63780067721376
1555,HK.00700,2021-02-05  09:55:00,747.5,749.5,749.5,745.5,0.0     ,0.0          ,345300 ,258132750.0       ,0.26755852842809363 ,747.5     ,71.02696493657963 ,56.50444195648778 ,100.07201089676332
1556,HK.00700,2021-02-05  10:00:00,749.0,752.5,754.0,749.0,0.0     ,0.0          ,1100000,826201550.0       ,0.400266844563042   ,749.5     ,76.52603765592309 ,61.50984088134661 ,106.55843120507605
1557,HK.00700,2021-02-05  10:05:00,753.0,752.5,757.0,752.0,0.0     ,0.0          ,676200 ,510470850.0       ,0.0                 ,752.5     ,77.80269150724844 ,65.58305353782207 ,102.2419674461012
1558,HK.00700,2021-02-05  10:10:00,752.0,750.5,754.0,749.5,0.0     ,0.0          ,344800 ,259172350.0       ,-0.26578073089701   ,752.5     ,76.71936556921183 ,68.36713154566951 ,93.42383361629646
1559,HK.00700,2021-02-05  10:15:00,750.5,749.5,750.5,748.5,0.0     ,0.0          ,306400 ,229706600.0       ,-0.13324450366422386,750.5     ,71.17588781327251 ,69.06932061257025 ,75.38902221467703
1560,HK.00700,2021-02-05  10:20:00,749.5,755.0,755.0,749.5,0.0     ,0.0          ,319100 ,239882000.0       ,0.733822548365577   ,749.5     ,75.35161282965136 ,70.63989366684052 ,84.77505115527305
1561,HK.00700,2021-02-05  10:25:00,754.5,754.5,755.0,752.0,0.0     ,0.0          ,426600 ,321550200.0       ,-0.06622516556291391,755.0     ,77.0494239079528  ,72.2422762271186  ,86.6637192696212
1562,HK.00700,2021-02-05  10:30:00,754.5,756.0,756.5,753.5,0.0     ,0.0          ,464800 ,350950050.0       ,0.1988071570576541  ,754.5     ,80.86399100788768 ,74.39770492231087 ,93.7965631790413
1563,HK.00700,2021-02-05  10:35:00,755.5,753.5,756.0,753.5,0.0     ,0.0          ,280200 ,211472150.0       ,-0.3306878306878307 ,756.0     ,78.03929760374184 ,75.3081030926686  ,83.50168662588834
1564,HK.00700,2021-02-05  10:40:00,753.5,753.5,755.0,752.0,0.0     ,0.0          ,279300 ,210512600.0       ,0.0                 ,753.5     ,73.23535555574756 ,74.78991620843834 ,70.126234250366
1565,HK.00700,2021-02-05  10:45:00,753.5,751.0,754.0,750.0,0.0     ,0.0          ,202500 ,152322300.0       ,-0.33178500331785005,753.5     ,62.27945784328126 ,71.66230161714907 ,43.51377029554564
1566,HK.00700,2021-02-05  10:50:00,751.0,748.5,752.5,748.0,0.0     ,0.0          ,218300 ,163786750.0       ,-0.33288948069241014,751.0     ,48.18018161775506 ,65.79177161730057 ,12.957001618664037
1567,HK.00700,2021-02-05  10:55:00,748.0,745.0,749.5,745.0,0.0     ,0.0          ,234000 ,174879450.0       ,-0.46760187040748163,748.5     ,36.135136213316294,58.377612766304495,-8.349816892660101
1568,HK.00700,2021-02-05  11:00:00,745.0,747.5,749.0,745.0,0.0     ,0.0          ,143700 ,107449300.0       ,0.33557046979865773 ,745.0     ,32.53613476868287 ,51.91724326689909 ,-6.226082227749572
1569,HK.00700,2021-02-05  11:05:00,748.0,743.0,748.0,743.0,0.0     ,0.0          ,264800 ,197255500.0       ,-0.6020066889632107 ,747.5     ,24.402101076512153,45.03845771930235 ,-16.87061220906824
1570,HK.00700,2021-02-05  11:10:00,743.0,744.0,745.5,742.5,0.0     ,0.0          ,223000 ,165951350.0       ,0.13458950201884254 ,743.0     ,20.98014723595554 ,39.023880098465646,-15.107318489064681
1571,HK.00700,2021-02-05  11:15:00,744.5,743.5,745.5,743.0,0.0     ,0.0          ,181200 ,134913650.0       ,-0.06720430107526881,744.0     ,17.586962278818504,33.66465064355386 ,-14.568414450652213
1572,HK.00700,2021-02-05  11:20:00,743.5,743.5,744.5,743.0,0.0     ,0.0          ,104800 ,77928050.0        ,0.0                 ,743.5     ,15.190221709113878,29.046043409943863,-12.521421692546092
1573,HK.00700,2021-02-05  11:25:00,743.5,746.0,748.0,743.5,0.0     ,0.0          ,187700 ,140036400.0       ,0.3362474781439139  ,743.5     ,19.00136193400932 ,26.53487304096023 ,3.934339720107502
1574,HK.00700,2021-02-05  11:30:00,745.5,746.0,747.5,745.5,0.0     ,0.0          ,199000 ,148584850.0       ,0.0                 ,746.0     ,23.00102145050699 ,25.651410143346922,17.70024406482713
1575,HK.00700,2021-02-05  11:35:00,746.5,746.0,746.5,745.0,0.0     ,0.0          ,112300 ,83743250.0        ,0.0                 ,746.0     ,29.750766087880244,26.676249129480254,35.89980000468023
1576,HK.00700,2021-02-05  11:40:00,746.0,745.0,747.0,744.5,0.0     ,0.0          ,110400 ,82376550.0        ,-0.13404825737265416,746.0     ,31.9284591812948  ,27.98930164243389 ,39.80677425901663
1577,HK.00700,2021-02-05  11:45:00,745.0,739.0,745.0,739.0,0.0     ,0.0          ,329100 ,244187050.0       ,-0.8053691275167785 ,745.0     ,23.9463443859711  ,26.978562328318194,17.881908501276904
1578,HK.00700,2021-02-05  11:50:00,739.0,738.5,741.0,737.0,0.0     ,0.0          ,305600 ,225748600.0       ,-0.06765899864682003,739.0     ,21.368849198569233,25.576134045880956,12.954279503945784
1579,HK.00700,2021-02-05  11:55:00,738.5,740.0,741.5,738.5,0.0     ,0.0          ,187800 ,138974500.0       ,0.2031144211238998  ,738.5     ,22.84481871710874 ,24.893305213687903,18.74784572395042
1580,HK.00700,2021-02-05  12:00:00,740.0,739.5,740.5,738.5,0.0     ,0.0          ,92600  ,68478800.0        ,-0.06756756756756757,740.0     ,22.815432219649733,24.373836965178363,19.69862272859247
1581,HK.00700,2021-02-05  13:05:00,740.0,738.5,741.0,736.0,0.0     ,0.0          ,277500 ,204845650.0       ,-0.1352265043948614 ,739.5     ,22.31990749807063 ,23.86035459840143 ,19.23901329740903
1582,HK.00700,2021-02-05  13:10:00,739.0,738.5,739.5,735.5,0.0     ,0.0          ,172300 ,126931450.0       ,0.0                 ,738.5     ,22.989930623552972,23.642748604689313,21.684294661280298
1583,HK.00700,2021-02-05  13:15:00,738.5,739.5,739.5,736.0,0.0     ,0.0          ,95000  ,70110750.0        ,0.13540961408259986 ,738.5     ,25.938100141577774,24.21658648891143 ,29.381127446910455
1584,HK.00700,2021-02-05  13:20:00,739.5,738.0,739.5,737.0,0.0     ,0.0          ,91300  ,67425950.0        ,-0.2028397565922921 ,739.5     ,24.888357714878985,24.38452929540332 ,25.896014553830312
1585,HK.00700,2021-02-05  13:25:00,738.0,736.0,738.0,735.0,0.0     ,0.0          ,161500 ,118914900.0       ,-0.27100271002710025,738.0     ,21.166268286159237,23.579964043092296,16.33887677229312
1586,HK.00700,2021-02-05  13:30:00,736.0,736.0,737.0,735.0,0.0     ,0.0          ,150000 ,110388350.0       ,0.0                 ,736.0     ,19.72085506077327 ,22.61518679751254 ,13.932191587294732
1587,HK.00700,2021-02-05  13:35:00,735.5,740.5,741.5,735.0,0.0     ,0.0          ,316100 ,233384450.0       ,0.6114130434782609  ,736.0     ,35.94448744942611 ,25.947511960490935,55.938438427296475
1588,HK.00700,2021-02-05  13:40:00,740.5,738.0,741.5,737.5,0.0     ,0.0          ,183800 ,135927900.0       ,-0.337609723160027  ,740.5     ,38.49682712553112 ,29.08484075175098 ,57.32079987309139
1589,HK.00700,2021-02-05  13:45:00,738.5,739.5,739.5,737.5,0.0     ,0.0          ,101400 ,74892600.0        ,0.2032520325203252  ,738.0     ,46.180312651840644,33.3587087267734  ,71.82352050197514
1590,HK.00700,2021-02-05  13:50:00,739.0,739.5,740.5,739.0,0.0     ,0.0          ,137000 ,101360700.0       ,0.0                 ,739.5     ,51.94292679657279 ,38.00476324422325 ,79.81925390127186
1591,HK.00700,2021-02-05  13:55:00,739.5,738.5,740.0,738.0,0.0     ,0.0          ,90500  ,66892350.0        ,-0.1352265043948614 ,739.5     ,52.41873355896806 ,41.60825582290945 ,74.03968903108527
1592,HK.00700,2021-02-05  14:00:00,738.5,742.0,742.0,738.5,0.0     ,0.0          ,188800 ,139836350.0       ,0.47393364928909953 ,738.5     ,64.31405016922604 ,47.28470440948859 ,98.37274168870091
1593,HK.00700,2021-02-05  14:05:00,742.0,742.0,745.0,741.5,0.0     ,0.0          ,296400 ,220161850.0       ,0.0                 ,742.0     ,65.73553762691952 ,51.89741271384633 ,93.41178745306591
1594,HK.00700,2021-02-05  14:10:00,741.5,741.0,742.5,739.5,0.0     ,0.0          ,207000 ,153366150.0       ,-0.1347708894878706 ,742.0     ,64.30165322018964 ,54.99847284043216 ,82.9080139797046
1595,HK.00700,2021-02-05  14:15:00,740.5,740.0,741.0,738.5,0.0     ,0.0          ,131000 ,96936450.0        ,-0.1349527665317139 ,741.0     ,60.72623991514222 ,56.430414609109675,69.31789052720731
1596,HK.00700,2021-02-05  14:20:00,740.0,741.5,742.0,739.5,0.0     ,0.0          ,92500  ,68548650.0        ,0.20270270270270271 ,740.0     ,58.87801326969    ,57.04231427425476 ,62.54941126056049
1597,HK.00700,2021-02-05  14:25:00,741.0,742.0,742.5,739.5,0.0     ,0.0          ,167300 ,123997950.0       ,0.06743088334457181 ,741.5     ,59.1585099522675  ,57.571363193757946,62.3328034692866
1598,HK.00700,2021-02-05  14:30:00,742.0,742.0,742.5,741.0,0.0     ,0.0          ,133000 ,98651550.0        ,0.0                 ,742.0     ,58.65459674991491 ,57.842171582797185,60.27944708415036
1599,HK.00700,2021-02-05  14:35:00,742.0,743.5,744.0,742.0,0.0     ,0.0          ,139800 ,103843150.0       ,0.20215633423180593 ,742.0     ,63.63380470529333 ,59.29007986342122 ,72.32125438903755
1600,HK.00700,2021-02-05  14:40:00,743.5,741.0,744.0,739.5,0.0     ,0.0          ,159600 ,118390300.0       ,-0.3362474781439139 ,743.5     ,57.34073814435462 ,58.80274443365457 ,54.41672556575472
1601,HK.00700,2021-02-05  14:45:00,741.0,741.0,741.0,740.0,0.0     ,0.0          ,78500  ,58126200.0        ,0.0                 ,741.0     ,52.62093822365058 ,57.257292881153575,43.348228908644614
1602,HK.00700,2021-02-05  14:50:00,741.0,742.5,742.5,740.5,0.0     ,0.0          ,137600 ,102016550.0       ,0.20242914979757085 ,741.0     ,57.64752184955613 ,57.35485012325421 ,58.23286530215995
1603,HK.00700,2021-02-05  14:55:00,742.5,741.0,742.5,740.5,0.0     ,0.0          ,106400 ,78916050.0        ,-0.20202020202020202,742.5     ,54.599277750803466,56.66595703014153 ,50.46591919212733
1604,HK.00700,2021-02-05  15:00:00,741.0,741.0,742.5,741.0,0.0     ,0.0          ,117100 ,86876300.0        ,0.0                 ,741.0     ,49.28279164643594 ,54.82016568421513 ,38.20804357087755
1605,HK.00700,2021-02-05  15:05:00,741.0,740.5,742.0,740.5,0.0     ,0.0          ,152900 ,113301300.0       ,-0.06747638326585695,741.0     ,42.51764929038251 ,51.744536585756975,24.063874699633573
1606,HK.00700,2021-02-05  15:10:00,740.5,737.5,741.0,737.5,0.0     ,0.0          ,148300 ,109663900.0       ,-0.4051316677920324 ,740.5     ,31.888236967786877,46.78046168126444 ,2.103787540831746
1607,HK.00700,2021-02-05  15:15:00,738.0,737.0,738.0,736.0,0.0     ,0.0          ,190500 ,140374000.0       ,-0.06779661016949153,737.5     ,27.041177725840157,41.84564069240837 ,-2.567748207296262
1608,HK.00700,2021-02-05  15:20:00,736.5,733.5,737.0,732.5,0.0     ,0.0          ,338600 ,248706650.0       ,-0.47489823609226595,737.0     ,22.454796337858376,36.997929603770864,-6.631470193966592
1609,HK.00700,2021-02-05  15:25:00,733.5,733.5,735.5,732.5,0.0     ,0.0          ,216300 ,158661650.0       ,0.0                 ,733.5     ,19.34109725339378 ,32.58372151617659 ,-7.14415127217184
1610,HK.00700,2021-02-05  15:30:00,733.5,735.5,736.0,733.5,0.0     ,0.0          ,111200 ,81664550.0        ,0.27266530334015    ,733.5     ,22.005822940045334,29.939246872143773,6.138975075848457
1611,HK.00700,2021-02-05  15:35:00,735.5,735.0,736.0,734.5,0.0     ,0.0          ,112600 ,82785000.0        ,-0.06798096532970768,735.5     ,22.754367205034   ,28.14302695536633 ,11.97704770436934
1612,HK.00700,2021-02-05  15:40:00,734.5,736.5,737.0,734.5,0.0     ,0.0          ,129100 ,94983050.0        ,0.20408163265306123 ,735.0     ,27.065775403775504,27.873714067468626,25.44989807638926
1613,HK.00700,2021-02-05  15:45:00,736.0,736.0,736.5,734.5,0.0     ,0.0          ,197700 ,145388000.0       ,-0.06788866259334692,736.5     ,29.5098578686211  ,28.282750017756744,31.964073570349818
1614,HK.00700,2021-02-05  15:50:00,735.5,735.0,736.0,734.5,0.0     ,0.0          ,238800 ,175614550.0       ,-0.1358695652173913 ,736.0     ,29.485334577936413,28.583396157801662,31.289211418205916
1615,HK.00700,2021-02-05  15:55:00,734.5,735.0,736.0,734.5,0.0     ,0.0          ,268600 ,197448000.0       ,0.0                 ,735.0     ,33.47763729708867 ,29.806956442623417,40.81899900601917
1616,HK.00700,2021-02-05  16:00:00,735.0,733.0,736.0,733.0,0.0     ,0.0          ,1295100,949769850.0       ,-0.272108843537415  ,735.0     ,27.88600575059428 ,29.326718769616132,25.004579712550573
1617,HK.00700,2021-02-08  09:35:00,748.0,748.0,750.0,745.5,0.0     ,0.0          ,1593900,1192729100.0      ,2.0463847203274215  ,733.0     ,43.057361455802855,32.759379441162814,63.65332548508293
1618,HK.00700,2021-02-08  09:40:00,748.0,746.0,749.5,746.0,0.0     ,0.0          ,420000 ,314231850.0       ,-0.26737967914438504,748.0     ,51.410668150675676,37.42220161854103 ,79.38760121494495
1619,HK.00700,2021-02-08  09:45:00,746.5,748.0,749.0,745.0,0.0     ,0.0          ,376800 ,281717350.0       ,0.2680965147453083  ,746.0     ,60.61682464241852 ,43.2208573745104  ,95.40875917823476
1620,HK.00700,2021-02-08  09:50:00,748.0,745.0,748.0,743.0,0.0     ,0.0          ,577300 ,430444050.0       ,-0.40106951871657753,748.0     ,63.109677305343304,48.19306235721863 ,92.94290720159266
1621,HK.00700,2021-02-08  09:55:00,745.0,746.0,747.5,745.0,0.0     ,0.0          ,313500 ,234014800.0       ,0.1342281879194631  ,745.0     ,66.44990503783102 ,52.757273027371724,93.83516905874961
1622,HK.00700,2021-02-08  10:00:00,746.0,745.5,748.0,745.0,0.0     ,0.0          ,323100 ,241217050.0       ,-0.06702412868632708,746.0     ,68.21978171954973 ,56.622900200416225,91.41354475781674
1623,HK.00700,2021-02-08  10:05:00,745.0,744.5,746.0,744.0,0.0     ,0.0          ,259100 ,193024050.0       ,-0.1341381623071764 ,745.5     ,68.07660099554465 ,59.486325399198336,85.25715218823728
1624,HK.00700,2021-02-08  10:10:00,744.5,740.0,745.0,739.5,0.0     ,0.0          ,330500 ,245399100.0       ,-0.6044325050369376 ,744.5     ,61.351568393717315,59.95263614782808 ,64.14943288549578
1625,HK.00700,2021-02-08  10:15:00,740.0,738.5,742.0,737.5,0.0     ,0.0          ,357100 ,264120850.0       ,-0.20270270270270271,740.0     ,48.013676295287986,56.96789618469305 ,30.10523651647786
1626,HK.00700,2021-02-08  10:20:00,738.5,736.5,739.0,735.0,0.0     ,0.0          ,243700 ,179501400.0       ,-0.2708192281651997 ,738.5     ,38.59646411801771 ,52.37503816802422 ,11.039316018004683
1627,HK.00700,2021-02-08  10:25:00,737.0,740.0,740.0,737.0,0.0     ,0.0          ,209400 ,154725250.0       ,0.47522063815342835 ,736.5     ,37.87591951708471 ,48.75025850528934 ,16.127241540675456
1628,HK.00700,2021-02-08  10:30:00,740.0,740.0,741.0,739.0,0.0     ,0.0          ,165900 ,122762850.0       ,0.0                 ,740.0     ,38.02232425319815 ,46.068274942266534,21.93042287506138
1629,HK.00700,2021-02-08  10:35:00,740.5,739.0,742.0,739.0,0.0     ,0.0          ,177900 ,131721050.0       ,-0.13513513513513514,740.0     ,36.209050882206306,43.60346892725147 ,21.420214792115985
1630,HK.00700,2021-02-08  10:40:00,739.0,739.0,740.5,738.5,0.0     ,0.0          ,150200 ,111036500.0       ,0.0                 ,739.0     ,34.84909585396242 ,41.414875658929205,21.71753624402885
1631,HK.00700,2021-02-08  10:45:00,739.5,740.0,741.0,738.0,0.0     ,0.0          ,170000 ,125664350.0       ,0.13531799729364005 ,739.0     ,37.500458254108175,40.43627130772394 ,31.628832146876647
1632,HK.00700,2021-02-08  10:50:00,740.0,741.5,743.0,739.0,0.0     ,0.0          ,151300 ,112202150.0       ,0.20270270270270271 ,740.0     ,44.375343690581126,41.421039403438236,50.2839522648669
1633,HK.00700,2021-02-08  10:55:00,741.5,743.0,744.0,741.0,0.0     ,0.0          ,138800 ,103060150.0       ,0.20229265003371544 ,741.5     ,55.50372999015807 ,44.94171205011819 ,76.62776587023784
1634,HK.00700,2021-02-08  11:00:00,742.5,742.0,743.0,740.5,0.0     ,0.0          ,64000  ,47475800.0        ,-0.13458950201884254,743.0     ,61.072241937063   ,48.97434452185439 ,85.26803676748023
1635,HK.00700,2021-02-08  11:05:00,741.5,742.5,743.0,740.0,0.0     ,0.0          ,104800 ,77731950.0        ,0.0673854447439353  ,742.0     ,65.44703859565439 ,53.09251804030439 ,90.15607970635439
1636,HK.00700,2021-02-08  11:10:00,742.5,743.5,744.5,742.0,0.0     ,0.0          ,95600  ,71060550.0        ,0.13468013468013468 ,742.5     ,70.23912510058695 ,57.37916980537503 ,95.9590356910108
1637,HK.00700,2021-02-08  11:15:00,743.5,744.5,744.5,743.0,0.0     ,0.0          ,87500  ,65075500.0        ,0.13449899125756556 ,743.5     ,77.6793438254402  ,62.454213310391324,108.12960485553796
1638,HK.00700,2021-02-08  11:20:00,744.5,743.5,745.0,743.5,0.0     ,0.0          ,93800  ,69841900.0        ,-0.1343183344526528 ,744.5     ,77.90236501193729 ,66.31625123577781 ,101.07459256425625
1639,HK.00700,2021-02-08  11:25:00,743.5,743.0,744.0,742.0,0.0     ,0.0          ,85500  ,63507150.0        ,-0.06724949562878278,743.5     ,76.28391661609582 ,68.80816758085732 ,91.23541468657282
1640,HK.00700,2021-02-08  11:30:00,743.0,743.0,744.0,742.5,0.0     ,0.0          ,108400 ,80577250.0        ,0.0                 ,743.0     ,73.87960412873853 ,70.07602671782762 ,81.48675895056036
1641,HK.00700,2021-02-08  11:35:00,743.0,741.0,743.5,739.0,0.0     ,0.0          ,136900 ,101450450.0       ,-0.2691790040376851 ,743.0     ,63.743036429887226,68.49277914584252 ,54.24355099797663
1642,HK.00700,2021-02-08  11:40:00,741.0,741.5,742.5,740.0,0.0     ,0.0          ,71200  ,52806100.0        ,0.06747638326585695 ,741.0     ,58.22394398908209 ,65.92557035665241 ,42.82069125394142
1643,HK.00700,2021-02-08  11:45:00,742.0,740.0,742.0,740.0,0.0     ,0.0          ,39800  ,29475850.0        ,-0.20229265003371544,741.5     ,47.834624658478226,61.40283393210886 ,20.69820611121696
1644,HK.00700,2021-02-08  11:50:00,740.0,738.5,740.5,737.0,0.0     ,0.0          ,149300 ,110302250.0       ,-0.20270270270270271,740.0     ,40.563468493858664,56.192992572546316,9.30442033648336
