,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,%k,%d,%j,MACD,MACD_signal,MACD_hist,CG,FL,FS,AMV0,XX01,UP_bound,LOW_bound,H1,H2,H3,H4,H5,JRH,JRL,MA_3,YTSL,CLOSE_1,CLOSE_2,VAR1,VAR1_REF,VAR2,VAR2_REF,VAR3,VAR3_REF,VAR4,VAR4_REF,VAR5,VAR5_REF,VAR6,VAR6_REF,VAR7,VAR7_REF,VAR8,VAR8_REF,VAR9,VAR9_REF,VARA,VARA_REF,VARB,VARB_REF,VARC,VARC_REF,VARD,VARD_REF,VARE,VARE_REF,VARF,VARF_REF,VAR10,VAR10_REF,VAR11,VAR11_REF,VAR12,VAR12_REF,VAR13,VAR13_REF,VAR14,VAR14_REF,VAR15,VAR15_REF,VAR16,VAR16_REF,VAR17,VAR17_REF,VAR18,VAR18_REF,VAR19,VAR1A,RED_HOLD,BLUE_WATCH
66,HK.09988,2020-04-07 00:00:00,191.5,191.5,191.7,188.5,41.995,0.00076,16381930,3115543717.0,1.5376458112407243,188.6,83.86730178154643,70.26032670636278,111.08125193191376,-3.163551502589087,-5.378508005645422,4.42991300611267,181.11764705882354,181.12941176470588,181.1058823529412,3137139595.0,,,,,,,,,191.5,188.6,187.9333333333333,191.03333333333333,188.6,183.7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
67,HK.09988,2020-04-08 00:00:00,189.4,190.1,191.5,189.0,41.688,0.00043,9180063,1744973659.0,-0.7310704960835539,191.5,85.08357493159238,73.96613877450193,107.31844724577329,-2.5396330234908078,-4.810733009214499,4.542199971447383,181.75294117647059,181.75294117647059,181.75294117647059,1741916954.25,,,,,,,,,191.5,190.1,190.0666666666667,190.0333333333333,191.5,188.6,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
68,HK.09988,2020-04-09 00:00:00,191.3,191.7,191.9,189.3,42.039,0.00061,13161858,2510374793.0,0.8416622830089396,190.1,88.46545898457018,77.59096883569889,110.21443928231272,-1.8942309897415157,-4.227432605319903,4.6664032311567745,182.25294117647059,182.25294117647059,182.25294117647059,2520495807.0,,,,,,,,,191.7,190.1,191.1,191.26666666666665,190.1,191.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
69,HK.09988,2020-04-14 00:00:00,194.0,197.0,198.0,194.0,43.201,0.00085,18233007,3585101875.0,2.764736567553475,191.7,89.86980430012132,80.66067770731746,108.28805748572904,-0.9441954249551259,-3.5707851692469474,5.253179488583643,183.66470588235296,183.66470588235296,183.66470588235296,3564552868.5,,,,,,,,,197.0,191.7,192.9333333333333,196.16666666666666,191.7,190.1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
70,HK.09988,2020-04-15 00:00:00,199.0,197.9,201.2,196.8,43.399,0.00097,20722474,4136142959.0,0.4568527918781755,197.0,88.2978756110334,82.56997718581817,99.75367246146385,-0.11731063288652877,-2.880090261974864,5.525559258176671,185.0705882352941,185.0705882352941,185.0705882352941,4112374965.2999997,,,,,,,,,197.9,197.0,195.53333333333333,198.45000000000002,197.0,191.7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
71,HK.09988,2020-04-16 00:00:00,200.0,202.8,202.8,199.9,44.473,0.00092,19818106,3987061443.0,2.475997978777163,197.9,91.22340671123045,84.73333456935669,104.203550994978,0.9227536416160831,-2.1195214812566747,6.084550245745516,186.23529411764707,186.23529411764707,186.23529411764707,3991366548.4,,,,,,,,,202.8,197.9,199.23333333333335,201.85000000000002,197.9,197.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
72,HK.09988,2020-04-17 00:00:00,210.0,207.6,211.8,206.2,45.526,0.00156,33397811,6970853930.0,2.3668639053254354,202.8,89.8216646214019,86.00541708333178,97.45415969754211,2.1100090858375893,-1.273615367837822,6.767248907350822,188.4470588235294,188.4470588235294,188.4470588235294,6973462936.8,,,,,,,,,207.6,202.8,202.76666666666665,208.46666666666667,202.8,197.9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
73,HK.09988,2020-04-20 00:00:00,205.4,205.8,207.6,203.4,45.131,0.00107,22875450,4707381790.0,-0.8670520231213791,207.6,86.7271507199321,86.1858504925844,87.80975117462754,2.872559544007288,-0.4443803854688,6.6338798589521755,190.28823529411764,190.28823529411764,190.28823529411764,4703192520.000001,,,,,,,,,207.6,205.8,205.4,205.63333333333333,207.6,202.8,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
74,HK.09988,2020-04-21 00:00:00,207.0,204.2,207.8,200.6,44.78,0.00083,17778769,3617090991.0,-0.7774538386783394,205.8,81.89085660011968,85.1121020190106,75.44836576233783,3.3096283127270567,0.3064213541703714,6.00641391711337,191.7294117647059,191.7294117647059,191.7294117647059,3655314906.4,,,,,,,,,205.8,204.2,205.86666666666665,204.66666666666666,205.8,207.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75,HK.09988,2020-04-22 00:00:00,201.0,205.6,206.6,200.6,45.087,0.0006,12962733,2647113581.0,0.6856023506366337,204.2,79.61989683532877,83.73905072265127,71.38158906068378,3.726025458445065,0.9903421750253102,5.471366566839509,193.18235294117648,193.18235294117648,193.18235294117648,2635323618.9,,,,,,,,,205.6,204.2,205.20000000000002,204.16666666666666,204.2,205.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
76,HK.09988,2020-04-23 00:00:00,204.4,204.4,205.2,202.4,44.824,0.00076,16359183,3336824002.0,-0.5836575875486326,205.6,76.49270040352468,81.92746314243534,65.62317492570335,3.9140742141108262,1.5750885828424135,4.6779712625368255,194.38823529411764,194.38823529411764,194.38823529411764,3343817005.2000003,,,,,,,,,205.6,204.4,204.73333333333335,204.20000000000002,205.6,204.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77,HK.09988,2020-04-24 00:00:00,198.6,198.0,200.6,197.3,43.421,0.00112,23966198,4761095408.0,-3.1311154598825857,204.4,62.98750282830522,77.19247306305148,34.577562358812685,3.5062597153975332,1.9613228093534376,3.0898738120881912,195.42941176470586,195.42941176470586,195.42941176470586,4752497063.400001,,,,,,,,,204.4,198.0,202.66666666666666,198.41666666666666,204.4,205.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
78,HK.09988,2020-04-27 00:00:00,198.5,200.6,202.4,198.5,43.991,0.00065,13936896,2796341140.0,1.3131313131313105,198.0,53.573960453292834,71.2878449098156,18.146191540247287,3.3541969632387065,2.2398976401304918,2.2285986462164296,196.44117647058823,196.44117647058823,196.44117647058823,2781107596.8,,,,,,,,,200.6,198.0,201.0,200.20000000000002,198.0,204.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
79,HK.09988,2020-04-28 00:00:00,198.0,199.0,199.2,196.3,43.64,0.00093,19944823,3951671874.0,-0.7976071784646034,200.6,44.535309048732906,64.59971094386853,4.406505258461664,3.069199684900724,2.4057580490845383,1.3268832716323713,197.3235294117647,197.3235294117647,197.3235294117647,3959047365.5,,,,,,,,,200.6,199.0,199.20000000000002,198.41666666666666,200.6,198.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
80,HK.09988,2020-04-29 00:00:00,196.5,197.0,197.9,196.5,43.201,0.00069,14850119,2927529397.0,-1.0050251256281406,199.0,34.5305140438553,57.08241171829503,-10.573281305024167,2.6513904248365066,2.454884524234932,0.3930118012031487,197.97058823529412,197.97058823529412,197.97058823529412,2921760913.25,,,,,,,,,199.0,197.0,198.86666666666667,196.98333333333335,199.0,200.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
81,HK.09988,2020-05-04 00:00:00,189.8,189.7,189.9,188.2,41.6,0.00125,26903568,5093926432.0,-3.705583756345184,197.0,27.81115083863167,49.76459649796289,-16.095740480030784,1.7114955296313497,2.3062067253142158,-1.1894223913657322,198.3235294117647,198.3235294117647,198.3235294117647,5104952028.0,,,,,,,,,197.0,189.7,195.23333333333332,189.5,197.0,199.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
82,HK.09988,2020-05-05 00:00:00,187.7,188.5,189.2,186.9,41.337,0.00126,27110375,5096035902.0,-0.6325777543489661,189.7,22.772238726844876,43.01650705489548,-17.716297929256328,0.8598799219392106,2.016941364639215,-2.3141228854000087,198.31764705882352,198.3235294117647,198.31176470588235,5099461537.5,,,,,,,,,189.7,188.5,191.73333333333332,188.21666666666667,189.7,197.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
83,HK.09988,2020-05-06 00:00:00,189.9,193.6,195.6,189.5,42.456,0.00107,23022901,4446536870.0,2.7055702917771853,188.5,25.58171711628954,38.65780957010451,-0.5704677913404055,0.5896981219304109,1.7314927160974543,-2.2835891883340866,198.44117647058823,198.44117647058823,198.44117647058823,4414641266.75,,,,,,,,,193.6,188.5,190.6,192.63333333333333,188.5,189.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
84,HK.09988,2020-05-07 00:00:00,189.9,190.5,190.9,189.5,41.776,0.00096,20506910,3901364742.0,-1.6012396694214848,193.6,24.104320624066943,35.0194373335078,2.274087205185225,0.12400357067645018,1.4099948870132535,-2.5719826326736066,198.46470588235294,198.46470588235294,198.46470588235294,3900414282.0,,,,,,,,,193.6,190.5,190.86666666666667,190.29999999999998,193.6,188.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
85,HK.09988,2020-05-08 00:00:00,192.5,193.4,194.8,191.6,42.412,0.00083,17851592,3456453226.0,1.5223097112860922,190.5,28.56211143587238,33.405105859069884,18.876122589477376,-0.010930947493221765,1.1258097201119586,-2.2734813352103607,198.56470588235294,198.56470588235294,198.56470588235294,3444464676.3999996,,,,,,,,,193.4,190.5,192.5,193.18333333333337,190.5,193.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
86,HK.09988,2020-05-11 00:00:00,196.9,198.7,199.5,196.5,43.574,0.00092,19839300,3937522789.0,2.740434332988616,193.4,40.45384164158093,35.167289804721435,51.02694531529991,0.3062677171600967,0.9619013195215863,-1.3112672047229792,198.66470588235296,198.66470588235296,198.66470588235296,3924213540.0,,,,,,,,,198.7,193.4,194.20000000000002,198.16666666666666,193.4,190.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
87,HK.09988,2020-05-12 00:00:00,198.9,199.7,199.7,197.2,43.793,0.00065,14037259,2790595183.0,0.5032712632108707,198.7,55.340381231336416,40.210562661426245,85.60001837115676,0.631067038843895,0.8957344633860481,-0.5293348490843062,198.7705882352941,198.7705882352941,198.7705882352941,2797625718.7000003,198.65066982342452,,,,,,,,199.7,198.7,197.26666666666665,199.14999999999998,198.7,193.4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
88,HK.09988,2020-05-13 00:00:00,195.5,196.3,197.4,194.3,43.048,0.00121,26074457,5112304497.0,-1.7025538307461077,199.7,59.8646609235367,45.12408722699117,89.34580831662775,0.6071227234811545,0.8380121154050694,-0.4617787838478298,198.38823529411764,198.7705882352941,198.00588235294117,5107986126.3,198.56102853455025,,,,,,,,199.7,196.3,198.23333333333335,196.01666666666668,199.7,198.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
89,HK.09988,2020-05-14 00:00:00,194.5,194.5,195.9,194.1,42.653,0.0009,19248894,3749540377.0,-0.9169638308711212,196.3,59.74224569265183,48.778626843427155,81.66948339110117,0.4378544111771987,0.7579805745594953,-0.6402523267645932,197.61764705882354,198.38823529411764,196.84705882352944,3743909883.0,198.43144462316596,,,,,,,,196.3,194.5,196.83333333333334,194.66666666666666,196.3,199.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
90,HK.09988,2020-05-15 00:00:00,195.0,196.9,197.1,194.1,43.179,0.00078,16672799,3267430447.0,1.2339331619537304,194.5,64.33793426950854,52.66845369996412,87.67689540859737,0.49169998517066915,0.7047244566817301,-0.42604894302212193,197.09411764705882,197.61764705882354,196.5705882352941,3267034964.0499997,198.33551013488488,,,,,,,,196.9,194.5,195.9,196.15,194.5,196.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
91,HK.09988,2020-05-18 00:00:00,198.3,203.0,203.0,197.4,44.517,0.00125,26818890,5405898386.0,3.0980192991366144,196.9,73.25345070215997,57.814702950529565,104.13094620542077,1.0148929564171567,0.7667581566288154,0.4962695995766826,197.0235294117647,197.09411764705882,196.9529411764706,5381210278.5,198.2837180135529,,,,,,,,203.0,196.9,198.13333333333333,201.28333333333333,196.9,194.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
92,HK.09988,2020-05-19 00:00:00,210.0,209.8,211.8,205.6,46.008,0.00211,45308325,9454817732.0,3.3497536945812865,203.0,77.69793556026295,62.78551110297485,107.52278447483914,1.9556863902266173,1.0045438033483758,1.902285173756483,197.27058823529413,197.27058823529413,197.27058823529413,9510217417.5,198.45915245855295,,,,,,,,209.8,203.0,203.23333333333335,209.46666666666667,203.0,196.9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
93,HK.09988,2020-05-20 00:00:00,211.0,211.0,211.6,208.6,46.271,0.00105,22533385,4735067369.0,0.571973307912292,209.8,82.28335266030449,67.65997149231605,111.53011499628136,2.7662147342058176,1.3568779895198642,2.818673489371907,197.65882352941176,197.65882352941176,197.65882352941176,4754544235.0,198.5009386584824,,,,,,,,211.0,209.8,207.9333333333333,210.69999999999996,209.8,203.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
94,HK.09988,2020-05-21 00:00:00,209.4,206.2,209.6,205.6,45.219,0.00108,23271613,4822053672.0,-2.274881516587683,211.0,78.80290997544962,70.4457061131032,95.51731770014248,2.9868142659934165,1.682865244814575,2.607898042357683,198.14117647058825,198.14117647058825,198.14117647058825,4835841181.400001,198.49762574516728,,,,,,,,211.0,206.2,209.0,207.19999999999996,211.0,209.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
95,HK.09988,2020-05-22 00:00:00,205.0,198.2,205.0,196.0,26.068,0.00187,40226609,8012203848.0,-3.87972841901067,206.2,64.89314293355051,69.05756531821362,56.56429816422428,2.4874342494054247,1.843779045732745,1.2873104073453594,198.0,198.14117647058825,197.85882352941175,8109684374.4,198.358431236799,,,,,,,,206.2,198.2,205.13333333333333,200.1,206.2,211.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
96,HK.09988,2020-05-25 00:00:00,193.7,198.2,199.6,190.3,26.068,0.00187,40103124,7821602801.0,0.0,198.2,57.85590371178541,66.25714991660445,41.05341130214734,2.0678352706039504,1.8885902907069863,0.3584899597939284,197.9529411764706,198.0,197.9058823529412,7858207147.799999,198.09571878504693,,,,,,,,198.2,198.2,200.86666666666665,196.36666666666665,198.2,206.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
97,HK.09988,2020-05-26 00:00:00,200.0,201.0,203.2,200.0,26.436,0.00125,26834881,5416027399.0,1.4127144298688252,198.2,55.83378824895417,63.65130949969039,40.19874574748174,1.938886380994802,1.8986495087645494,0.08047374446050526,198.18823529411767,198.18823529411767,198.18823529411767,5380393640.5,197.88763265784655,,,,,,,,201.0,198.2,199.13333333333333,201.03333333333333,198.2,198.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
98,HK.09988,2020-05-27 00:00:00,198.9,197.3,199.6,196.1,25.95,0.00154,33136407,6548476863.0,-1.840796019900492,201.0,50.01487607043407,60.24220114237485,29.560225926552505,1.5206057822298362,1.8230407634576067,-0.6048699624555409,198.63529411764705,198.63529411764705,198.63529411764705,6564322226.700001,197.75472914819073,,,,,,,,201.0,197.3,198.83333333333334,197.75,201.0,198.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
99,HK.09988,2020-05-28 00:00:00,195.4,193.5,196.5,191.5,25.45,0.00144,30919109,6005725353.0,-1.9260010136847496,197.3,41.23208728538086,55.48967267812483,12.716916499892903,0.8724303184426958,1.6329186744546247,-1.5209767120238578,198.92941176470586,198.92941176470586,198.92941176470586,6012220745.049999,197.47982331438527,,,,,,,,197.3,193.5,197.26666666666665,193.98333333333335,197.3,201.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
100,HK.09988,2020-05-29 00:00:00,193.0,194.3,196.3,192.0,25.555,0.00091,19459191,3787995192.0,0.4134366925064658,193.5,35.57522825473196,50.511061572275416,5.703561619645043,0.41847597708877515,1.3900301349814548,-1.9431083157853593,198.97058823529412,198.97058823529412,198.97058823529412,3768272337.15,197.31824964727036,,,,,,,,194.3,193.5,195.03333333333333,194.03333333333333,193.5,197.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
101,HK.09988,2020-06-01 00:00:00,200.0,202.8,204.0,200.0,26.673,0.00125,26826195,5433910737.0,4.374678332475553,194.3,41.352782693397444,48.22149185255551,27.615364375081313,0.7361074648931094,1.2592456009637858,-1.0462762721413528,199.69411764705885,199.69411764705885,199.69411764705885,5402795673.0,197.17998282987975,,,,,,,,202.8,194.3,196.86666666666667,202.0666666666667,194.3,193.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
102,HK.09988,2020-06-02 00:00:00,201.6,200.0,201.8,199.5,26.305,0.00106,22818103,4574799209.0,-1.3806706114398477,202.8,43.57935385942662,47.06095735427313,36.6161468697336,0.7532135312367529,1.1580391870183793,-0.8096513115632527,200.08235294117645,200.08235294117645,200.08235294117645,4581875082.400001,197.07970307143586,,,,,,,,202.8,200.0,199.03333333333333,200.48333333333335,202.8,194.3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
103,HK.09988,2020-06-03 00:00:00,208.0,209.6,209.8,206.8,27.568,0.00181,38794267,8085784227.0,4.799999999999997,200.0,57.428105138161094,49.65274430024538,72.97882681399251,1.5238440557938873,1.2312001607734808,0.5852877900408129,200.72352941176473,200.72352941176473,200.72352941176473,8100242949.6,197.16163178834938,,,,,,,,209.6,200.0,204.13333333333333,208.89999999999998,200.0,202.8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
104,HK.09988,2020-06-04 00:00:00,213.0,211.0,213.0,207.4,27.752,0.00107,22860283,4803200381.0,0.6679389312977126,209.6,65.8684356818153,53.70666714563817,90.19197275416956,2.221929577246982,1.429346044068181,1.5851670663576019,201.38823529411766,201.38823529411766,201.38823529411766,4846379996.0,197.26135321163162,,,,,,,,211.0,209.6,206.86666666666667,211.0666666666667,209.6,200.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
105,HK.09988,2020-06-05 00:00:00,212.0,212.2,213.6,209.4,27.91,0.00104,22415326,4747813114.0,0.568720379146914,211.0,72.81761635412204,58.48440444775941,101.4840401668473,2.8392680390435885,1.7113304430632628,2.2558751919606514,202.3235294117647,202.3235294117647,202.3235294117647,4754290644.599999,197.30838822239744,,,,,,,,212.2,211.0,210.9333333333333,211.9333333333333,211.0,209.6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
