List of Securities,,,,,,,,,,,,,,,,,,,,
Updated as at 06/03/2023,,,,,,,,,,,,,,,,,,,,
Stock Code,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN,Expiry Date,Subject to Stamp Duty,Shortsell Eligible,CAS Eligible,VCM Eligible,Admitted to Stock Options,Admitted to Stock Futures,Admitted to CCASS,ETF / Fund Manager,Debt Securities Board Lot (Nominal),Debt Securities Investor Type,POS Eligble,"Spread Table
1, 4 = Part A
3 = Part B
5 = Part D",
28920,HS-ICBC@EC2307B,Derivative Warrants,,"1,000", ,HK0000897980,21/07/2023, , , , , , ,Y,,,, ,1 ,
28922,JPCLIFE@EP2312A,Derivative Warrants,,"5,000", ,NLJPMSP0K5F0,19/12/2023, , , , , , ,Y,,,, ,1 ,
28923,JP-CMOB@EC2303A,Derivative Warrants,,"5,000", ,NLJPMSP0K5E3,30/03/2023, , , , , , ,Y,,,, ,1 ,
28924,JPZIJIN@EC2308A,Derivative Warrants,,"10,000", ,NLJPMSP0K5D5,24/08/2023, , , , , , ,Y,,,, ,1 ,
28925,JPTENCT@EC2305A,Derivative Warrants,,"10,000", ,NLJPMSP0K5C7,23/05/2023, , , , , , ,Y,,,, ,1 ,
28926,JP-GWMC@EC2310A,Derivative Warrants,,"5,000", ,NLJPMSP0K5B9,20/10/2023, , , , , , ,Y,,,, ,1 ,
28927,JP-CUNI@EC2306B,Derivative Warrants,,"2,000", ,NLJPMSP0K5A1,30/06/2023, , , , , , ,Y,,,, ,1 ,
28928,JP-CMOB@EP2306B,Derivative Warrants,,"5,000", ,NLJPMSP0K4Z1,16/06/2023, , , , , , ,Y,,,, ,1 ,
28932,JP-HSBC@EP2306B,Derivative Warrants,,"4,000", ,NLJPMSP0K4Y4,05/06/2023, , , , , , ,Y,,,, ,1 ,
28935,GSVANKE@EC2306A,Derivative Warrants,,"1,000", ,            ,30/06/2023, , , , , , ,Y,,,, ,1 ,
28941,GSALIBA@EC2306F,Derivative Warrants,,"5,000", ,            ,16/06/2023, , , , , , ,Y,,,, ,1 ,
28945,JPCMOLY@EC2303A,Derivative Warrants,,"15,000", ,NLJPMSP0FU12,23/03/2023, , , , , , ,Y,,,, ,1 ,
28946,GSMTUAN@EP2304C,Derivative Warrants,,"5,000", ,            ,20/04/2023, , , , , , ,Y,,,, ,1 ,
28947,GSPINAN@EC2303E,Derivative Warrants,,"5,000", ,            ,31/03/2023, , , , , , ,Y,,,, ,1 ,
28949,GSSANDS@EP2303A,Derivative Warrants,,"4,000", ,            ,21/03/2023, , , , , , ,Y,,,, ,1 ,
28950,SG-HSI @EP2306B,Derivative Warrants,,"10,000", ,            ,29/06/2023, , , , , , ,Y,,,, ,1 ,
28952,SG-JDHI@EC2312A,Derivative Warrants,,"5,000", ,            ,29/12/2023, , , , , , ,Y,,,, ,1 ,
28953,HSYKENR@EC2312A,Derivative Warrants,,"10,000", ,HK0000899234,20/12/2023, , , , , , ,Y,,,, ,1 ,
28954,MSMTUAN@EC2305B,Derivative Warrants,,"10,000", ,            ,25/05/2023, , , , , , ,Y,,,, ,1 ,
28956,MSMTUAN@EC2310A,Derivative Warrants,,"10,000", ,            ,26/10/2023, , , , , , ,Y,,,, ,1 ,
28957,MSTENCT@EC2304J,Derivative Warrants,,"10,000", ,            ,25/04/2023, , , , , , ,Y,,,, ,1 ,
28958,GS-AAC @EC2304A,Derivative Warrants,,"25,000", ,            ,21/04/2023, , , , , , ,Y,,,, ,1 ,
28965,HS-HSI @EP2305C,Derivative Warrants,,"10,000", ,HK0000899242,30/05/2023, , , , , , ,Y,,,, ,1 ,
28966,HSHSTEC@EP2306A,Derivative Warrants,,"10,000", ,HK0000899259,29/06/2023, , , , , , ,Y,,,, ,1 ,
28967,GJXIAMI@EC2303D,Derivative Warrants,,"1,000", ,HK0000899267,24/03/2023, , , , , , ,Y,,,, ,1 ,
28969,JP-BILI@EC2309A,Derivative Warrants,,"10,000", ,NLJPMSP0FTW1,21/09/2023, , , , , , ,Y,,,, ,1 ,
28970,HS-HSI @EP2304A,Derivative Warrants,,"10,000", ,HK0000834520,27/04/2023, , , , , , ,Y,,,, ,1 ,
28971,GJMTUAN@EC2303C,Derivative Warrants,,"10,000", ,HK0000899275,06/03/2023, , , , , , ,Y,,,, ,1 ,
28972,GJALIBA@EC2303C,Derivative Warrants,,"5,000", ,HK0000899283,28/03/2023, , , , , , ,Y,,,, ,1 ,
28976,MBZIJIN@EC2310A,Derivative Warrants,,"10,000", ,            ,04/10/2023, , , , , , ,Y,,,, ,1 ,
28977,MSPINAN@EC2309A,Derivative Warrants,,"5,000", ,            ,26/09/2023, , , , , , ,Y,,,, ,1 ,
28978,MSSANDS@EP2304A,Derivative Warrants,,"4,000", ,            ,21/04/2023, , , , , , ,Y,,,, ,1 ,
28981,SGCRAIL@EC2312A,Derivative Warrants,,"5,000", ,            ,28/12/2023, , , , , , ,Y,,,, ,1 ,
28983,MSALIHI@EC2303A,Derivative Warrants,,"10,000", ,            ,23/03/2023, , , , , , ,Y,,,, ,1 ,
28984,CSMTUAN@EP2304C,Derivative Warrants,,"10,000", ,CH1226771629,21/04/2023, , , , , , ,Y,,,, ,1 ,
28986,CSTENCT@EP2303A,Derivative Warrants,,"10,000", ,CH1226771611,23/03/2023, , , , , , ,Y,,,, ,1 ,
28987,CSPINAN@EP2305A,Derivative Warrants,,"5,000", ,CH1226771603,22/05/2023, , , , , , ,Y,,,, ,1 ,
28988,CS-HKEX@EP2304B,Derivative Warrants,,"10,000", ,CH1226771595,11/04/2023, , , , , , ,Y,,,, ,1 ,
28989,CS-HSI @EP2303A,Derivative Warrants,,"10,000", ,CH1226771587,30/03/2023, , , , , , ,Y,,,, ,1 ,
28990,UBCLIFE@EP2312A,Derivative Warrants,,"5,000", ,CH1234599814,19/12/2023, , , , , , ,Y,,,, ,1 ,
28992,UBTENCT@EP2309B,Derivative Warrants,,"10,000", ,CH1234599731,21/09/2023, , , , , , ,Y,,,, ,1 ,
28993,UBTENCT@EP2306E,Derivative Warrants,,"10,000", ,CH1234599772,20/06/2023, , , , , , ,Y,,,, ,1 ,
28994,UBTRSKY@EC2306A,Derivative Warrants,,"10,000", ,CH1234599707,05/06/2023, , , , , , ,Y,,,, ,1 ,
28996,UBZIJIN@EC2308A,Derivative Warrants,,"10,000", ,CH1234599855,14/08/2023, , , , , , ,Y,,,, ,1 ,
28997,JPALIBA@EP2304B,Derivative Warrants,,"5,000", ,NLJPMSP0KRU9,28/04/2023, , , , , , ,Y,,,, ,1 ,
28998,JP-SJM @EC2303A,Derivative Warrants,,"1,000", ,NLJPMSP0KR93,21/03/2023, , , , , , ,Y,,,, ,1 ,
29000,JPHSCEI@EP2303A,Derivative Warrants,,"10,000", ,NLJPMSP0KRW5,30/03/2023, , , , , , ,Y,,,, ,1 ,
29001,JPSANDS@EP2303B,Derivative Warrants,,"4,000", ,NLJPMSP0KR85,28/03/2023, , , , , , ,Y,,,, ,1 ,
29002,JPHSTEC@EP2306A,Derivative Warrants,,"10,000", ,NLJPMSP0KRV7,29/06/2023, , , , , , ,Y,,,, ,1 ,
29004,JP-AIA @EC2306B,Derivative Warrants,,"2,000", ,NLJPMSP0KR77,05/06/2023, , , , , , ,Y,,,, ,1 ,
29005,JP-WYNN@EC2309A,Derivative Warrants,,"2,000", ,NLJPMSP0KR69,29/09/2023, , , , , , ,Y,,,, ,1 ,
29006,GSPINAN@EP2305A,Derivative Warrants,,"5,000", ,            ,22/05/2023, , , , , , ,Y,,,, ,1 ,
29007,GSTENCT@EC2305A,Derivative Warrants,,"10,000", ,            ,23/05/2023, , , , , , ,Y,,,, ,1 ,
29008,GS-CSPC@EC2306A,Derivative Warrants,,"10,000", ,            ,26/06/2023, , , , , , ,Y,,,, ,1 ,
29010,GS-ICBC@EC2307A,Derivative Warrants,,"1,000", ,            ,21/07/2023, , , , , , ,Y,,,, ,1 ,
29011,GS-HKEX@EP2304B,Derivative Warrants,,"10,000", ,            ,11/04/2023, , , , , , ,Y,,,, ,1 ,
29014,CT-HSI @EC2309A,Derivative Warrants,,"10,000", ,DE000KH00217,28/09/2023, , , , , , ,Y,,,, ,1 ,
29015,CTGEELY@EC2307A,Derivative Warrants,,"10,000", ,DE000KH00209,28/07/2023, , , , , , ,Y,,,, ,1 ,
29017,CTPINAN@EP2306A,Derivative Warrants,,"5,000", ,DE000KH00225,29/06/2023, , , , , , ,Y,,,, ,1 ,
29020,HSALIBA@EC2306F,Derivative Warrants,,"5,000", ,HK0000899291,16/06/2023, , , , , , ,Y,,,, ,1 ,
29022,HSTENCT@EP2304C,Derivative Warrants,,"10,000", ,HK0000899309,17/04/2023, , , , , , ,Y,,,, ,1 ,
29024,HS-GEG @EC2304B,Derivative Warrants,,"10,000", ,HK0000899317,03/04/2023, , , , , , ,Y,,,, ,1 ,
29025,HSCPAIR@EC2312A,Derivative Warrants,,"5,000", ,HK0000899325,29/12/2023, , , , , , ,Y,,,, ,1 ,
29027,HSSPDRG@EC2311A,Derivative Warrants,,"2,500", ,HK0000899333,30/11/2023, , , , , , ,Y,,,, ,1 ,
29029,HSGANFE@EC2309A,Derivative Warrants,,"10,000", ,HK0000899341,29/09/2023, , , , , , ,Y,,,, ,1 ,
29030,SGXPENG@EC2311A,Derivative Warrants,,"1,000", ,            ,22/11/2023, , , , , , ,Y,,,, ,1 ,
29031,SGXJGST@EC2402A,Derivative Warrants,,"2,000", ,            ,26/02/2024, , , , , , ,Y,,,, ,1 ,
29032,SG-MNIU@EC2406A,Derivative Warrants,,"5,000", ,            ,28/06/2024, , , , , , ,Y,,,, ,1 ,
29033,SGCSHCL@EC2305A,Derivative Warrants,,"5,000", ,            ,22/05/2023, , , , , , ,Y,,,, ,1 ,
29038,SG-CLPG@EC2312A,Derivative Warrants,,"10,000", ,            ,29/12/2023, , , , , , ,Y,,,, ,1 ,
29041,SG-SZIG@EC2312A,Derivative Warrants,,"10,000", ,            ,29/12/2023, , , , , , ,Y,,,, ,1 ,
29042,DSSPDRG@EC2312A,Derivative Warrants,,"2,500", ,            ,29/12/2023, , , , , , ,Y,,,, ,1 ,
29043,DS-BYD @EP2308A,Derivative Warrants,,"5,000", ,            ,08/08/2023, , , , , , ,Y,,,, ,1 ,
29044,MBCSHCL@EP2306A,Derivative Warrants,,"2,500", ,            ,06/06/2023, , , , , , ,Y,,,, ,1 ,
29045,MBHDLIH@EC2307A,Derivative Warrants,,"10,000", ,            ,04/07/2023, , , , , , ,Y,,,, ,1 ,
29046,MBXIAMI@EC2310B,Derivative Warrants,,"1,000", ,            ,04/10/2023, , , , , , ,Y,,,, ,1 ,
29047,MBTCTRA@EC2307A,Derivative Warrants,,"4,000", ,            ,18/07/2023, , , , , , ,Y,,,, ,1 ,
29048,MB-CPWR@EC2411A,Derivative Warrants,,"5,000", ,            ,04/11/2024, , , , , , ,Y,,,, ,1 ,
29049,MBZHIST@EC2312A,Derivative Warrants,,"1,000", ,            ,29/12/2023, , , , , , ,Y,,,, ,1 ,
29050,MB-WYNN@EC2308A,Derivative Warrants,,"2,000", ,            ,31/08/2023, , , , , , ,Y,,,, ,1 ,
29051,MBBUDWS@EC2306A,Derivative Warrants,,"1,000", ,            ,23/06/2023, , , , , , ,Y,,,, ,1 ,
29055,MBJUSHI@EC2307B,Derivative Warrants,,"10,000", ,            ,24/07/2023, , , , , , ,Y,,,, ,1 ,
29056,SG-DGL @EC2309A,Derivative Warrants,,"10,000", ,            ,29/09/2023, , , , , , ,Y,,,, ,1 ,
29057,SGMTUAN@EC2306A,Derivative Warrants,,"10,000", ,            ,30/06/2023, , , , , , ,Y,,,, ,1 ,
29058,UBSANDS@EP2303B,Derivative Warrants,,"4,000", ,CH1236008418,21/03/2023, , , , , , ,Y,,,, ,1 ,
29059,UBHSTEC@EP2306A,Derivative Warrants,,"10,000", ,CH1236008467,29/06/2023, , , , , , ,Y,,,, ,1 ,
29060,UB-HSI @EP2306D,Derivative Warrants,,"10,000", ,CH1236008509,29/06/2023, , , , , , ,Y,,,, ,1 ,
29061,UB-HSI @EP2307A,Derivative Warrants,,"10,000", ,CH1236008541,28/07/2023, , , , , , ,Y,,,, ,1 ,
29064,BPJDCOM@EC2308A,Derivative Warrants,,"5,000", ,NLBNPHK160Z4,02/08/2023, , , , , , ,Y,,,, ,1 ,
29065,BPTENCT@EC2306B,Derivative Warrants,,"10,000", ,NLBNPHK16101,02/06/2023, , , , , , ,Y,,,, ,1 ,
29069,JP-PAHT@EC2306B,Derivative Warrants,,"1,000", ,NLJPMSP0KSD3,06/06/2023, , , , , , ,Y,,,, ,1 ,
29070,JPALIHI@EC2306C,Derivative Warrants,,"10,000", ,NLJPMSP0KSC5,06/06/2023, , , , , , ,Y,,,, ,1 ,
29071,JP-HSI @EP2305C,Derivative Warrants,,"10,000", ,NLJPMSP0KSE1,30/05/2023, , , , , , ,Y,,,, ,1 ,
29072,JPTENCT@EP2306E,Derivative Warrants,,"10,000", ,NLJPMSP0KSB7,20/06/2023, , , , , , ,Y,,,, ,1 ,
29073,CT-ZAOL@EC2307A,Derivative Warrants,,"5,000", ,DE000KE9SPL9,28/07/2023, , , , , , ,Y,,,, ,1 ,
29074,JPALIBA@EC2306F,Derivative Warrants,,"5,000", ,NLJPMSP0KSA9,16/06/2023, , , , , , ,Y,,,, ,1 ,
29075,HSTENCT@EC2309B,Derivative Warrants,,"10,000", ,HK0000899531,29/09/2023, , , , , , ,Y,,,, ,1 ,
29077,HSTENCT@EC2305A,Derivative Warrants,,"10,000", ,HK0000899549,23/05/2023, , , , , , ,Y,,,, ,1 ,
29078,HSALIBA@EP2406A,Derivative Warrants,,"10,000", ,HK0000899556,28/06/2024, , , , , , ,Y,,,, ,1 ,
29079,HSALIBA@EC2312B,Derivative Warrants,,"10,000", ,HK0000899564,29/12/2023, , , , , , ,Y,,,, ,1 ,
29080,SG-AAC @EC2304A,Derivative Warrants,,"25,000", ,            ,24/04/2023, , , , , , ,Y,,,, ,1 ,
29082,HSMTUAN@EC2304E,Derivative Warrants,,"10,000", ,HK0000899572,03/04/2023, , , , , , ,Y,,,, ,1 ,
29083,GSXIAMI@EC2305A,Derivative Warrants,,"1,000", ,            ,25/05/2023, , , , , , ,Y,,,, ,1 ,
29084,GSGANFE@EC2303A,Derivative Warrants,,"10,000", ,            ,27/03/2023, , , , , , ,Y,,,, ,1 ,
29086,GSALUCO@EC2406A,Derivative Warrants,,"10,000", ,            ,25/06/2024, , , , , , ,Y,,,, ,1 ,
29088,GS-AAC @EC2306A,Derivative Warrants,,"5,000", ,            ,21/06/2023, , , , , , ,Y,,,, ,1 ,
29090,GS-WUXI@EC2312A,Derivative Warrants,,"50,000", ,            ,29/12/2023, , , , , , ,Y,,,, ,1 ,
29091,GSALIHI@EC2306A,Derivative Warrants,,"10,000", ,            ,29/06/2023, , , , , , ,Y,,,, ,1 ,
29092,UB-HSI @EP2305D,Derivative Warrants,,"10,000", ,CH1236023797,30/05/2023, , , , , , ,Y,,,, ,1 ,
29093,SGALIBA@EP2312A,Derivative Warrants,,"10,000", ,            ,20/12/2023, , , , , , ,Y,,,, ,1 ,
29095,HSTENCT@EP2309A,Derivative Warrants,,"10,000", ,HK0000899739,21/09/2023, , , , , , ,Y,,,, ,1 ,
29096,HSALIBA@EP2305A,Derivative Warrants,,"5,000", ,HK0000899747,02/05/2023, , , , , , ,Y,,,, ,1 ,
29097,MS-HSBC@EP2306B,Derivative Warrants,,"4,000", ,            ,08/06/2023, , , , , , ,Y,,,, ,1 ,
29098,HS-HSI @EP2306F,Derivative Warrants,,"10,000", ,HK0000899754,29/06/2023, , , , , , ,Y,,,, ,1 ,
29099,UB-HSI @EP2306E,Derivative Warrants,,"10,000", ,CH1236023839,29/06/2023, , , , , , ,Y,,,, ,1 ,
29100,MBTENCT@EC2306D,Derivative Warrants,,"10,000", ,            ,16/06/2023, , , , , , ,Y,,,, ,1 ,
29101,MBTENCT@EP2306A,Derivative Warrants,,"10,000", ,            ,07/06/2023, , , , , , ,Y,,,, ,1 ,
29102,GJPINAN@EC2306A,Derivative Warrants,,"5,000", ,HK0000899762,27/06/2023, , , , , , ,Y,,,, ,1 ,
29106,GJPINAN@EP2305A,Derivative Warrants,,"5,000", ,HK0000899770,22/05/2023, , , , , , ,Y,,,, ,1 ,
29107,MSPINAN@EP2312A,Derivative Warrants,,"2,500", ,            ,20/12/2023, , , , , , ,Y,,,, ,1 ,
29108,UBALIBA@EP2308A,Derivative Warrants,,"10,000", ,CH1236023755,23/08/2023, , , , , , ,Y,,,, ,1 ,
29110,UB-CMOB@EP2306B,Derivative Warrants,,"5,000", ,CH1236023672,08/06/2023, , , , , , ,Y,,,, ,1 ,
29111,UBSANDS@EP2304A,Derivative Warrants,,"4,000", ,CH1236023714,21/04/2023, , , , , , ,Y,,,, ,1 ,
29113,UB-GEG @EP2305A,Derivative Warrants,,"10,000", ,CH1236023581,25/05/2023, , , , , , ,Y,,,, ,1 ,
29115,UBALIHI@EC2306C,Derivative Warrants,,"10,000", ,CH1236023631,07/06/2023, , , , , , ,Y,,,, ,1 ,
29120,MB-BILI@EC2307A,Derivative Warrants,,"2,000", ,            ,04/07/2023, , , , , , ,Y,,,, ,1 ,
29122,MBALIHI@EC2306A,Derivative Warrants,,"10,000", ,            ,07/06/2023, , , , , , ,Y,,,, ,1 ,
29123,MB-GDS @EC2306A,Derivative Warrants,,"1,000", ,            ,08/06/2023, , , , , , ,Y,,,, ,1 ,
29126,MBSANDS@EC2306A,Derivative Warrants,,"4,000", ,            ,08/06/2023, , , , , , ,Y,,,, ,1 ,
29127,MB-PAHT@EC2404A,Derivative Warrants,,"5,000", ,            ,02/04/2024, , , , , , ,Y,,,, ,1 ,
29128,MB-PAHT@EC2409A,Derivative Warrants,,"5,000", ,            ,03/09/2024, , , , , , ,Y,,,, ,1 ,
29131,MBXIAMI@EC2307C,Derivative Warrants,,"1,000", ,            ,04/07/2023, , , , , , ,Y,,,, ,1 ,
29132,MBXIAMI@EC2310C,Derivative Warrants,,"1,000", ,            ,04/10/2023, , , , , , ,Y,,,, ,1 ,
29133,GS-PAHT@EC2306A,Derivative Warrants,,"1,000", ,            ,30/06/2023, , , , , , ,Y,,,, ,1 ,
29134,GSHDLIH@EC2306A,Derivative Warrants,,"1,000", ,            ,30/06/2023, , , , , , ,Y,,,, ,1 ,
29135,GSKUASO@EP2305A,Derivative Warrants,,"5,000", ,            ,22/05/2023, , , , , , ,Y,,,, ,1 ,
29136,GSPINAN@EC2306A,Derivative Warrants,,"5,000", ,            ,08/06/2023, , , , , , ,Y,,,, ,1 ,
29139,GS-GEG @EC2303A,Derivative Warrants,,"10,000", ,            ,28/03/2023, , , , , , ,Y,,,, ,1 ,
29141,BPXIAMI@EC2306A,Derivative Warrants,,"1,000", ,NLBNPHK16176,02/06/2023, , , , , , ,Y,,,, ,1 ,
29142,BPPINAN@EC2307B,Derivative Warrants,,"5,000", ,NLBNPHK16184,04/07/2023, , , , , , ,Y,,,, ,1 ,
29143,BPCLIFE@EC2401A,Derivative Warrants,,"5,000", ,NLBNPHK16192,02/01/2024, , , , , , ,Y,,,, ,1 ,
29144,BP-AIA @EC2401A,Derivative Warrants,,"10,000", ,NLBNPHK161A5,02/01/2024, , , , , , ,Y,,,, ,1 ,
29145,BP-GEG @EC2307A,Derivative Warrants,,"10,000", ,NLBNPHK161B3,04/07/2023, , , , , , ,Y,,,, ,1 ,
29147,BPKUASO@EC2311A,Derivative Warrants,,"5,000", ,NLBNPHK161C1,02/11/2023, , , , , , ,Y,,,, ,1 ,
29151,JP-HKEX@EP2305A,Derivative Warrants,,"10,000", ,NLJPMSP0KTT7,18/05/2023, , , , , , ,Y,,,, ,1 ,
29153,JPMTUAN@EP2303C,Derivative Warrants,,"10,000", ,NLJPMSP0KTS9,30/03/2023, , , , , , ,Y,,,, ,1 ,
29154,JP-HKEX@EP2303B,Derivative Warrants,,"10,000", ,NLJPMSP0KTR1,20/03/2023, , , , , , ,Y,,,, ,1 ,
29155,JP-AIA @EP2309A,Derivative Warrants,,"10,000", ,NLJPMSP0KTQ3,21/09/2023, , , , , , ,Y,,,, ,1 ,
29158,JPJDCOM@EC2303C,Derivative Warrants,,"5,000", ,NLJPMSP0KTP5,23/03/2023, , , , , , ,Y,,,, ,1 ,
29161,JP-HSI @EP2303C,Derivative Warrants,,"10,000", ,NLJPMSP0KTV3,30/03/2023, , , , , , ,Y,,,, ,1 ,
29164,JPPINAN@EP2312A,Derivative Warrants,,"2,500", ,NLJPMSP0KTO8,20/12/2023, , , , , , ,Y,,,, ,1 ,
29165,JPJDCOM@EP2309A,Derivative Warrants,,"5,000", ,NLJPMSP0KTN0,21/09/2023, , , , , , ,Y,,,, ,1 ,
29166,JPTENCT@EP2303B,Derivative Warrants,,"10,000", ,NLJPMSP0KTM2,27/03/2023, , , , , , ,Y,,,, ,1 ,
29167,JPHSTEC@EP2306B,Derivative Warrants,,"10,000", ,NLJPMSP0KTU5,29/06/2023, , , , , , ,Y,,,, ,1 ,
29169,JPCNOOC@EC2309A,Derivative Warrants,,"5,000", ,NLJPMSP0KTL4,21/09/2023, , , , , , ,Y,,,, ,1 ,
29170,JP-BSD @EC2312A,Derivative Warrants,,"10,000", ,NLJPMSP0KTK6,29/12/2023, , , , , , ,Y,,,, ,1 ,
29171,JP-GEG @EP2306A,Derivative Warrants,,"10,000", ,NLJPMSP0KTJ8,07/06/2023, , , , , , ,Y,,,, ,1 ,
29172,JP-TRIP@EC2306A,Derivative Warrants,,"5,000", ,NLJPMSP0KSF8,09/06/2023, , , , , , ,Y,,,, ,1 ,
29173,JP-XTEP@EC2308A,Derivative Warrants,,"5,000", ,NLJPMSP0KSG6,31/08/2023, , , , , , ,Y,,,, ,1 ,
29176,MSJDCOM@EC2303B,Derivative Warrants,,"5,000", ,            ,23/03/2023, , , , , , ,Y,,,, ,1 ,
29178,MS-CCB @EC2312B,Derivative Warrants,,"1,000", ,            ,22/12/2023, , , , , , ,Y,,,, ,1 ,
29179,MSPINAN@EC2306B,Derivative Warrants,,"5,000", ,            ,09/06/2023, , , , , , ,Y,,,, ,1 ,
29180,MSALIHI@EC2306B,Derivative Warrants,,"10,000", ,            ,09/06/2023, , , , , , ,Y,,,, ,1 ,
29182,MS-PAHT@EC2311A,Derivative Warrants,,"5,000", ,            ,28/11/2023, , , , , , ,Y,,,, ,1 ,
29184,MS-TTI @EC2305A,Derivative Warrants,,"2,500", ,            ,15/05/2023, , , , , , ,Y,,,, ,1 ,
29185,SG-ZAOL@EC2311A,Derivative Warrants,,"5,000", ,            ,30/11/2023, , , , , , ,Y,,,, ,1 ,
29186,MSKUASO@EC2310A,Derivative Warrants,,"5,000", ,            ,26/10/2023, , , , , , ,Y,,,, ,1 ,
29189,MSALIBA@EC2406A,Derivative Warrants,,"10,000", ,            ,26/06/2024, , , , , , ,Y,,,, ,1 ,
29190,MS-CSPC@EC2403A,Derivative Warrants,,"20,000", ,            ,22/03/2024, , , , , , ,Y,,,, ,1 ,
29191,GJTENCT@EC2304D,Derivative Warrants,,"10,000", ,HK0000900149,25/04/2023, , , , , , ,Y,,,, ,1 ,
29192,GJXIAMI@EC2304A,Derivative Warrants,,"1,000", ,HK0000900156,20/04/2023, , , , , , ,Y,,,, ,1 ,
29196,GJJDCOM@EC2303C,Derivative Warrants,,"5,000", ,HK0000900164,24/03/2023, , , , , , ,Y,,,, ,1 ,
29200,UB-HKEX@EP2303A,Derivative Warrants,,"10,000", ,CH1236012147,13/03/2023, , , , , , ,Y,,,, ,1 ,
29201,UB-HKEX@EP2305A,Derivative Warrants,,"10,000", ,CH1236012188,18/05/2023, , , , , , ,Y,,,, ,1 ,
29202,UBKUASO@EP2305A,Derivative Warrants,,"5,000", ,CH1236018581,22/05/2023, , , , , , ,Y,,,, ,1 ,
29203,UB-AIA @EP2309A,Derivative Warrants,,"10,000", ,CH1236018623,21/09/2023, , , , , , ,Y,,,, ,1 ,
29206,UBJDCOM@EC2303D,Derivative Warrants,,"5,000", ,CH1236018730,23/03/2023, , , , , , ,Y,,,, ,1 ,
29207,UBCSOFT@EC2312A,Derivative Warrants,,"2,000", ,CH1236012139,20/12/2023, , , , , , ,Y,,,, ,1 ,
29208,UB-HSI @EP2303C,Derivative Warrants,,"10,000", ,CH1236012113,30/03/2023, , , , , , ,Y,,,, ,1 ,
29210,UBTENCT@EP2303B,Derivative Warrants,,"10,000", ,CH1236018532,27/03/2023, , , , , , ,Y,,,, ,1 ,
29211,UBHSTEC@EP2306B,Derivative Warrants,,"10,000", ,CH1236018813,29/06/2023, , , , , , ,Y,,,, ,1 ,
29212,UB-MNIU@EC2306A,Derivative Warrants,,"10,000", ,CH1236018706,08/06/2023, , , , , , ,Y,,,, ,1 ,
29214,UB-PAHT@EC2306B,Derivative Warrants,,"1,000", ,CH1236018664,08/06/2023, , , , , , ,Y,,,, ,1 ,
29216,UB-TRIP@EC2306A,Derivative Warrants,,"5,000", ,CH1236018771,08/06/2023, , , , , , ,Y,,,, ,1 ,
29218,MS-BYD @EC2309A,Derivative Warrants,,"50,000", ,            ,28/09/2023, , , , , , ,Y,,,, ,1 ,
29219,MSTENCT@EC2311A,Derivative Warrants,,"10,000", ,            ,28/11/2023, , , , , , ,Y,,,, ,1 ,
29220,MSTENCT@EC2307A,Derivative Warrants,,"10,000", ,            ,28/07/2023, , , , , , ,Y,,,, ,1 ,
29221,MS-HKEX@EC2309B,Derivative Warrants,,"10,000", ,            ,28/09/2023, , , , , , ,Y,,,, ,1 ,
29224,MSZIJIN@EC2308A,Derivative Warrants,,"10,000", ,            ,28/08/2023, , , , , , ,Y,,,, ,1 ,
29225,MB-PAHT@EP2307B,Derivative Warrants,,"1,000", ,            ,04/07/2023, , , , , , ,Y,,,, ,1 ,
29226,MBYKENR@EC2306A,Derivative Warrants,,"20,000", ,            ,08/06/2023, , , , , , ,Y,,,, ,1 ,
29227,MB-MPSC@EC2306A,Derivative Warrants,,"1,000", ,            ,08/06/2023, , , , , , ,Y,,,, ,1 ,
29230,MBMTUAN@EP2307B,Derivative Warrants,,"10,000", ,            ,04/07/2023, , , , , , ,Y,,,, ,1 ,
29231,MBMTUAN@EC2308A,Derivative Warrants,,"10,000", ,            ,02/08/2023, , , , , , ,Y,,,, ,1 ,
29232,MB-BILI@EC2307B,Derivative Warrants,,"2,000", ,            ,04/07/2023, , , , , , ,Y,,,, ,1 ,
29236,HSJDCOM@EC2306A,Derivative Warrants,,"5,000", ,HK0000900172,30/06/2023, , , , , , ,Y,,,, ,1 ,
29238,HS-AIA @EC2309A,Derivative Warrants,,"10,000", ,HK0000900180,29/09/2023, , , , , , ,Y,,,, ,1 ,
29239,HS-AIA @EP2309A,Derivative Warrants,,"10,000", ,HK0000900198,21/09/2023, , , , , , ,Y,,,, ,1 ,
29241,HSPINAN@EC2306B,Derivative Warrants,,"5,000", ,HK0000900206,30/06/2023, , , , , , ,Y,,,, ,1 ,
29242,HSJDCOM@EP2309A,Derivative Warrants,,"5,000", ,HK0000900214,21/09/2023, , , , , , ,Y,,,, ,1 ,
29243,BPALIBA@EC2401B,Derivative Warrants,,"10,000", ,NLBNPHK162N6,02/01/2024, , , , , , ,Y,,,, ,1 ,
29244,BPALIBA@EC2307C,Derivative Warrants,,"5,000", ,NLBNPHK162O4,04/07/2023, , , , , , ,Y,,,, ,1 ,
29247,BPMTUAN@EC2307B,Derivative Warrants,,"10,000", ,NLBNPHK162P1,04/07/2023, , , , , , ,Y,,,, ,1 ,
29248,BPMTUAN@EC2305C,Derivative Warrants,,"10,000", ,NLBNPHK162Q9,03/05/2023, , , , , , ,Y,,,, ,1 ,
